Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,18.26151235614,102,10233-13-3,1618,1628.55712044413,91.1171411167213,"Dodecanoic acid, 1-methylethyl ester",C15H30O2,Tesla_Libary_2021_01_01.mslibrary.xml,672065.050762495,56919.6828380708,Sample,72101388
True,18.3605189143697,91,4537-14-8,1628,1636.95943374731,70.2117166809322,"Benzene, (1-pentylhexyl)-",C17H28,NIST20.L,152214.699772524,85288.8346596051,Sample,72101388
True,18.3883925436869,133,66521-54-8,1378,1639.32496357288,56.8552929362082,"2-Propen-1-one, 3-(dimethylamino)-1-(2-pyridinyl)-",C10H12N2O,NIST17.L,22211.9988859485,10808.3503746343,Sample,72101388
True,18.7147016610396,157,77-93-0,1664,1667.01758804853,79.6725504746566,Triethyl citrate,C12H20O7,NIST20.L,565798.086487653,100148.975549087,Sample,72101388
True,18.7191397732277,114,120-89-8,1097,1667.39423389651,82.3734147419791,"2,4,5-Trioxoimidazolidine",C3H2N2O3,NIST17.L,212878.887779338,89261.335077608,Sample,72101388
True,18.7766390167162,91,556-68-3,1704,1672.27397789655,59.9966531089645,"Cyclooctasiloxane, hexadecamethyl-",C16H48O8Si8,NIST17.L,707235.605886196,161412.78718331,Sample,72101388
True,18.8572648631836,97.0999984741211,22461-89-8,1051,1679.116389495,58.6255590320702,"Cyclohexanone, 3-ethyl-",C8H14O,NIST17.L,422099.62786297,23009.3407746589,Sample,72101388
True,18.8596646724996,97,5920-29-6,1038,1679.32005226342,62.3188028571614,"1H-Pyrazole, 3-ethyl-4,5-dihydro-",C5H10N2,NIST17.L,190915.165235392,23009.3407746589,Sample,72101388
True,18.9611936617204,129,1000374-05-7,1709,1687.93643477425,57.6307908053096,"1,4-di-iso-propylnaphthalene",C16H20,NIST17.L,491975.169595485,56358.4781675401,Sample,72101388
True,19.0236956245328,197,834-97-9,1662,1693.24074070109,74.8918905437893,"1-Acetyl-4,6,8-trimethylazulene",C15H16O,NIST17.L,136110.090157276,46507.3457014598,Sample,72101388
True,19.1252702344832,57.0999984741211,4390-04-9,1322,1701.86099487124,72.4617810257407,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,NIST17.L,130227.955613777,36400.3099957397,Sample,72101388
True,19.1254017578627,58,33229-89-9,834,1701.87215676456,82.6647021055854,"Glycine, N,N-dimethyl-, ethyl ester",C6H13NO2,NIST17.L,146518.042416723,13024.6189663051,Sample,72101388
True,19.2728942671318,71,1921-70-6,1703,1714.3892899213,64.9652195370175,Norphytane,C19H40,Tesla_Libary_2021_01_01.mslibrary.xml,707139.064375228,132363.433692233,Sample,72101388
True,19.3213079506656,105,5444-75-7,1735,1718.49797670413,78.9968113668954,"Benzoic acid, 2-ethylhexyl ester",C15H22O2,NIST17.L,165683.182972606,67455.7317309851,Sample,72101388
True,19.3746228261703,71,107289-20-3,1280,1723.0226091701,55.5149835437938,"4H-1,3-Dioxin-4-one, 2-(1,1-dimethylethyl)-6-methyl-, (R)-",C9H14O3,NIST17.L,67878.957831506,21513.7254316406,Sample,72101388
True,19.4062789847586,163,1000315-55-1,1774,1725.70914799329,91.01017910441,"Phthalic acid, methyl 2-pentyl ester",C14H18O4,NIST17.L,533815.159251564,243150.781665224,Sample,72101388
True,19.4848847013915,197,24157-81-1,1728,1732.38011878937,72.6248530877433,"2,6-Diisopropylnaphthalene",C16H20,NIST20.L,837208.834392642,124522.449466185,Sample,72101388
True,19.4969975509363,152,1000292-41-6,2598,1733.40809066002,51.0008579063107,"p-Methoxybenzoic acid, tridecyl ester",C21H34O3,NIST17.L,47731.900673242,29532.1799529211,Sample,72101388
True,19.6133486184776,197,1000318-35-5,1828,1743.28236707283,56.2448886489207,"5-Methyl-2-methylsulfanyl-[1,2,4]triazolo[1,5-a]pyrimidine-7-thiol",C7H8N4S2,NIST17.L,157596.418687557,26122.9634778121,Sample,72101388
True,19.769293234108,71.0999984741211,17301-30-3,1185,1756.51679862867,82.7043122730422,"Undecane, 3,8-dimethyl-",C13H28,NIST17.L,819094.234929724,146576.724115803,Sample,72101388
True,19.7885153830064,80,290-37-9,736,1758.1481099306,59.0733322103152,Pyrazine,C4H4N2,NIST17.L,164113.861430047,91585.0349237674,Sample,72101388
True,19.8547946185048,104,13688-68-1,1471,1763.77297874848,71.2537308035573,"9,9-Dimethyl-9-silafluorene",C14H14Si,NIST17.L,133637.195936014,32931.9292181369,Sample,72101388
True,19.8735381621914,85.0999984741211,2050-77-3,1433,1765.36367263062,72.5915190751059,"Decane, 1-iodo-",C10H21I,NIST17.L,75924.8101790788,25837.0078994557,Sample,72101388
True,19.9077484256502,129,1000375-99-5,1559,1768.26696870418,65.6422149699279,"O-Methyl-DL-serine, N-dimethylaminomethylene-, butyl ester",C11H22N2O3,NIST17.L,110157.032001622,32314.8350482671,Sample,72101388
True,19.9638733840511,91,2400-00-2,1766,1773.03008231043,91.2316812937076,"Benzene, (1-ethyldecyl)-",C18H30,Tesla_Libary_2021_01_01.mslibrary.xml,453203.946066798,147564.698180212,Sample,72101388
